ID,SMILES,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,ExactMolWt,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,FractionCSP3,HallKierAlpha,HeavyAtomCount,HeavyAtomMolWt,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,MaxAbsEStateIndex,MaxAbsPartialCharge,MaxEStateIndex,MaxPartialCharge,MinAbsEStateIndex,MinAbsPartialCharge,MinEStateIndex,MinPartialCharge,MolLogP,MolMR,MolWt,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRadicalElectrons,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,NumValenceElectrons,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,RingCount,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea,qed,senolytic
compound231, CCCCCCCCC=CCCCCCCCC(=O)[O-].[NH3+]CCO ,0,265.60957573422434,18.305272330547485,15.93922599497825,15.93922599497825,11.68426917240276,9.934966143,9.934966143,6.283457352184794,6.283457352184794,3.800816404594124,3.800816404594124,2.3400773944630715,2.3400773944630715,5.969305287951849,9.901064578912528,0,13.027703587438928,6.544756405912575,19.26246486877803,64.20821622926012,0,0,24.80944489052057,5.106527394840706,343.3086442,0.875,1.2916666666666667,1.7083333333333333,0.85,-0.87,24,302.224,120601.61985415925,25.37110989840684,24.383321122588914,29.179128790550877,149.07925962415862,10.212963901898757,0.5501718609055201,10.212963901898757,0.097436695,0.20833333333333326,0.097436695,-0.914233856,-0.550171861,2.9944,99.29990000000006,343.552,4,4,0,0,0,0,0,0,3,2,4,0,16,0,0,0,144,20.741259450915422,0,0,0,0,0,0,0,0,0,70.44235039676647,38.524929737556064,5.969305287951849,13.151638370425493,0,20.741259450915422,5.969305287951849,0,0,0,96.81523992065479,13.151638370425493,12.152040213667762,0,0,10.84019487200289,0,0,0,24.227471053218046,4.794537184071822,0,96.81523992065479,12.152040213667762,0,0,0,88,0,0,10.212963901898757,18.025463901898757,3.3541666666666665,-0.914233856,0,20.898914212201472,3.089391839915314,0,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,0,0.33342924242725724,0
compound232, CCC(=C(CC)c1ccc(O)cc1)c1ccc(O)cc1 ,2.521517738794992,536.8202783238603,14.535169427003234,11.92744290689002,11.92744290689002,9.651397005390976,6.961268349151438,6.961268349151438,4.757961611057043,4.757961611057043,3.502916324128001,3.502916324128001,2.508715892200647,2.508715892200647,0,10.213054789681411,0,11.49902366656781,0,23.96854622924601,11.146209060138535,24.26546827384644,24.26546827384644,13.847474399381248,0,268.1463299,0.65,0.95,1.2,0.2222222222222222,-2.22,20,248.19599999999994,36558.81912254988,14.19464363443765,6.286951762872694,3.020901581332349,119.57701448414845,9.410679688427253,0.5079662480135985,9.410679688427253,0.11511803449533185,0.2841527368267991,0.11511803449533185,0.2841527368267991,-0.507966248,4.828600000000005,83.60960000000004,268.356,2,2,0,0,0,2,0,2,2,2,2,0,4,0,0,0,104,10.213054789681411,11.49902366656781,0,0,0,0,0,0,0,0,38.112942673227685,59.380223563230984,0,0,2,10.213054789681411,11.146209060138535,0,0,0,26.689117645233267,0,59.65783953108687,0,11.49902366656781,0,0,11.49902366656781,0,10.213054789681411,0,0,37.81602062862726,48.53093654769288,0,11.146209060138535,0,40.46,0,0,0,18.821359376854506,4.8211385109599405,0.5683054736535982,14.664022633744857,1.8508432539682538,4.274330750818846,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7796984854737203,0
compound233, CN(N=O)C(=O)NC1C(O)OC(CO)C(O)C1O ,2.706552786,315.0657138,13.869879009073573,9.501884571526016,9.501884571526016,8.417121318,5.100004438758286,5.100004438758286,3.809386841271577,3.809386841271577,2.6066711852059052,2.6066711852059052,1.5260314992405855,1.5260314992405855,43.28176319857907,25.021184612582218,0,0,5.008912523954532,7.047671983,0,0,0,10.60267332496904,9.843390348640755,265.09099982000004,1.3888888888888888,2,2.5,0.875,-1.33,18,250.10199999999995,7908.624760876954,14.729988002399521,6.019115933438388,2.9143357984046965,101.71458087168814,11.303411674855127,0.3935665226579414,11.303411674855127,0.3401283557771191,0.4066988693625595,0.3401283557771191,-1.634674036,-0.393566523,-2.8909,55.85690000000003,265.222,5,10,0,1,1,0,0,0,8,5,10,0,3,0,1,1,104,30.47976114,24.353739992392867,6.290026729335213,0,0,6.031114512338072,0,4.794537184071822,5.008912523954532,4.907065243988282,0,0,7.047671983,11.892766685475626,1,29.957509717234693,6.031114512338072,0,10.325701127960862,5.2858847209627084,30.643766721728078,13.654553947190108,4.907065243988282,0,0,5.316788604006331,4.794537184071822,0,0,75.76445728457361,4.736862953800049,4.907065243988282,0,5.2858847209627084,0,0,0,151.92,4.798582530234317,0,21.39354864438378,42.352026936157074,0,0,-2.327918084,-5.844696187,-0.605407533,1.0671970269589317,0,4,4,0,0,0,0,0,0,0,1,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2710418297657056,0
compound234, CN(C)C(CCOc1cccc2ccccc12)c1ccccc1.Cl ,2.083331375279656e-06,752.6433068718768,16.070703332935974,14.183477238265919,14.999973819193645,11.25402019542349,8.074399593201374,8.074399593201374,6.004514242405674,6.004514242405674,4.206177924755723,4.206177924755723,3.0002632188180964,3.0002632188180964,0,0,0,12.407033161179976,12.648722793660879,12.170333456209914,16.335899920626588,0,0,91.79165851774421,4.736862953800049,341.1546421,0.8333333333333334,1.5,2.25,0.23809523809523808,-2.03,24,317.68999999999994,243009.3381315296,18.31069916487387,8.719109854454128,4.281350649841182,150.02134458153893,6.094754582388511,0.49287164694973085,6.094754582388511,0.12660958323501945,0,0.12660958323501945,0,-0.492871647,5.3334000000000055,104.17800000000004,341.882,0,2,0,0,0,3,0,3,2,0,3,0,6,0,0,0,126,9.636772684650527,5.749511833283905,0,0,0,0,0,0,0,12.407033161179976,66.73003775307771,31.11138673997778,17.848886666538768,6.606881964512918,3,4.736862953800049,23.179481590109567,0,4.899909730850478,0,12.462662452073971,20.702225929867296,78.35985631323634,0,5.749511833283905,4.736862953800049,0,5.749511833283905,12.407033161179976,25.602135660717778,0,0,18.026113943770966,72.79640482153933,0,10.772448428929591,0,12.47,6.094754582388511,0,2.251779572940287,2.396604746964596,1.3324256739732931,0.9663590744939953,25.55812891810637,0.9585659958427815,0.7001473922902497,4.241234042999916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6002051814721976,0
compound235, CCCCCc1c2c(cc(O)c1C(=O)O)OC(=O)c1c(cc(OC)cc1C(=O)CCCC)O2 ,2.2080180638007487,1086.5449907639552,24.120591385700624,19.025715209657804,19.025715209657804,15.815299465537997,11.091826198947794,11.091826198947794,7.905171091,7.905171091,5.555791777339212,5.555791777339212,3.8472494905667545,3.8472494905667545,17.688122409187606,24.596666341896878,0,51.70640803593065,25.011976702061933,25.328831937239638,19.242531678200752,0,13.847474399381248,0,14.210588861400147,456.17841785599995,1,1.7272727272727273,2.3636363636363638,0.4,-3.55,33,428.2670000000003,17933087.147209782,24.099528233929245,10.377654151553767,4.943907887734489,191.64058315223167,13.07550472775581,0.5068920791987628,13.07550472775581,0.34773988400258354,0.03575305,0.34773988400258354,-1.31734253,-0.506892079,5.529500000000004,120.17710000000008,456.4910000000003,2,8,0,1,1,2,0,2,7,2,8,0,10,0,0,0,176,24.42364365108156,28.375438483245706,17.28226861293275,0,0,11.938610575903699,4.794537184071822,9.589074368143644,0,0,33.10993926815928,25.328831937239638,29.68045874324322,7.109797541277533,3,38.807255203297025,17.721855522268637,0,0,0,58.79322575986332,7.109797541277533,40.452907172172814,0,28.747559166419524,14.210588861400147,0,28.747559166419524,0,35.044707853227585,6.4208216229260096,0,89.00982165594075,18.19910120538483,0,0,0,119.36000000000003,16.882470861035976,0,37.865383045861904,20.105330760889228,-0.005029288,-2.630319088,3.9929118883294565,4.385814504938991,3.9711523758692913,1.4322849388199317,0,0,0,0,1,0,0,1,1,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.20725762884556878,0
compound236, COc1c2ccccc2nc2occc12 ,2.5740447850453023,627.6405121546441,10.25071237662706,8.227811792,8.227811792,7.398178147766921,4.6987711739409725,4.6987711739409725,3.301629007128401,3.301629007128401,2.464209568265028,2.464209568265028,1.7982110695342475,1.7982110695342475,0,0,0,0,5.713496644793708,22.038660979829757,0,13.37296053691659,30.33183534230805,4.9839785209472085,9.154013890853395,199.0633285,1.1333333333333333,2,2.8666666666666667,0.083333333,-2.03,15,190.13699999999997,6291.4286104856865,8.292484649,2.984333071807897,1.0945776415154485,86.28719677189422,5.399074074074074,0.4952073392318832,5.399074074074074,0.2296923833384228,0.6162500000000002,0.2296923833384228,0.6162500000000002,-0.495207339,2.989600000000001,58.06700000000002,199.20899999999995,0,3,0,0,0,1,2,3,3,0,3,0,1,0,0,0,74,9.154013890853395,5.749511833283905,0,5.713496644793708,0,0,0,4.9839785209472085,0,0,12.13273413692322,18.19910120538483,5.386224214464796,24.27588546899765,3,9.154013890853395,22.00264579133956,0,4.9839785209472085,0,0,7.109797541277533,36.59499833794711,0,5.749511833283905,4.736862953800049,0,5.749511833283905,0,12.093776062224741,0,0,0,41.01214927500045,0,22.00264579133956,0,35.260000000000005,10.676445578231291,0,4.399629629629629,1.9213888888888895,1.5021759259259264,0.8234722222222223,9.725221088435374,1.624074074074074,0,1.660925925925926,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.603925774,0
compound237, O=c1[nH]c2cc(Cl)ccc2o1 ,2.920939354744553,442.88245407860506,7.8449349826912425,5.426511861505831,6.182440807524286,5.254020195423489,3.0393885439129935,3.417353016922221,2.1550009134205728,2.5914366938925575,1.3809964243352697,1.6160935271230081,0.9242291942205679,1.0963322181734352,5.756062822229453,4.794537184071822,0,0,16.122354172999827,0,0,18.19910120538483,0,4.9839785209472085,16.018090827285864,168.993056,1.4545454545454546,2.272727272727273,3.090909090909091,0,-1.22,11,165.53499999999997,479.89577117431986,6.4876941081711825,2.134222588474927,1.0315762364778995,66.59183322318094,10.63488284,0.41678332576252186,10.63488284,0.41678332576252186,0.4562345679012345,0.40786211212678364,-0.456234568,-0.407862112,1.7745,41.8447,169.56699999999998,1,3,0,0,0,1,1,2,2,1,4,0,0,0,0,0,56,4.417150937053347,0,5.583020141642242,0,0,5.756062822229453,4.9839785209472085,4.794537184071822,0,0,11.600939890232516,18.19910120538483,5.022633313741326,5.516700717616262,2,4.417150937053347,22.70066074949102,0,4.9839785209472085,0,0,0,33.77233452542743,0,0,5.756062822229453,0,0,11.600939890232516,4.9839785209472085,0,0,0,27.41078933,5.022633313741326,11.099720859258504,0,46,4.753117283950617,5.664222096245905,13.127475434618292,0.5782870370370374,1.1545370370370376,-0.456234568,4.956373456790123,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6535135154314028,0
compound238, CC(=O)NCC1CN(c2ccc(N3CCOCC3)c(F)c2)C(=O)O1 ,1.692165277075504,633.7485798888887,17.10408352775558,13.457426589742386,13.457426589742386,11.541713895658194,7.891994736319587,7.891994736319587,5.788594620118465,5.788594620118465,4.0474680835341506,4.0474680835341506,2.8206520080734285,2.8206520080734285,12.197206458686718,13.979489415818463,0,24.81391338222255,37.67804929021811,0,17.89001399900271,12.13273413692322,4.899909730850478,5.316788604006331,9.473725907600098,337.1437843399999,1.375,2.125,2.7916666666666665,0.5,-2.35,24,317.1910000000001,354672.9580989519,16.505767468678624,7.041659619940431,3.587168117208504,138.85436154244692,14.447913991622055,0.44204599687429924,14.447913991622055,0.41431651014850107,0.18943753219047332,0.41431651014850107,-0.538079124,-0.442045997,1.1235999999999997,85.73070000000004,337.35100000000006,1,7,0,2,2,1,0,1,5,1,8,0,4,0,2,2,130,19.690424242456906,11.921187228794198,0,5.907179729351506,0,6.093240070938415,9.694446914922299,9.184952231746642,0,0,0,18.19910120538483,20.013250011515776,37.67804929021811,3,23.45321532341856,23.375192349657045,0,5.316788604006331,0,13.027703587438927,49.192609014377084,24.016322046430723,0,0,15.116608065707286,20.559724781113765,0,0,57.497175740714354,14.268263091671919,5.817220841045895,6.923737199690624,18.19910120538483,0,0,0,71.11,24.90424579306083,0,26.201736333055116,2.6081289826197693,0.9483750651571727,-0.57137182,4.715445142563198,-0.979393014,4.339500184,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8915973887511962,0
compound239, COC1C(OC(N)=O)C(O)C(Oc2ccc3c([O-])c(NC(=O)c4ccc(O)c(CC=C(C)C)c4)c(=O)oc3c2C)OC1(C)C.[Na+] ,5.522484356879673e-06,1680.2289306034756,32.50734273164875,26.12662154744712,28.12662154744712,20.637973893287093,13.696524885707571,13.696524885707571,11.198181475531705,11.198181475531705,7.305424747180617,7.305424747180617,5.048696066383159,5.048696066383159,59.265880930899186,29.703193736737582,0,63.15245703867677,11.984273114623004,5.573104530069267,44.365370083276204,13.847474399381248,19.92349450621513,5.316788604006331,29.09827022941573,634.2138542,1.2,1.8888888888888888,2.511111111111111,0.3870967741935484,-3.59,45,599.3340000000003,2331624222.2142544,35.88420753277878,14.230978407283645,7.627367704920168,280.74321930401715,13.317981142018766,1,13.317981142018766,1,0,0.8703873298837339,-1.529934108,-0.87038733,-0.00088,156.70219999999975,634.6140000000001,5,13,0,1,1,2,1,3,11,4,14,0,8,0,1,1,236,49.73464101794418,28.873396470641914,12.207932775496605,6.290026729335213,5.907179729351506,41.27611242262434,4.794537184071822,9.589074368143644,0,0,17.398636470187054,76.93479445538416,23.62292473913632,5.601050810983688,4,77.83054533752724,28.65705043108052,0,0,5.733667477162185,71.24248432494294,12.426586145283864,69.09143796,0,17.248535499851716,56.076718781495195,10.481923458755384,17.248535499851716,0,59.52624883481266,20.631410484326157,6.923737199690624,49.17984045792531,51.19264810033637,0,10.969244356107037,0,202.84,27.780414203369094,0,37.41180287004772,36.71714117197972,4.194196667786113,-1.418940915,6.9574243470793835,-3.883341499,8.628583667,1.3627194861042546,0,1,1,0,0,0,0,1,0,0,2,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,2,0,1,1,0,0,0,2,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14755317285638356,0
compound240, CCOC(=O)CCC(=O)OC1C(OC2C(C)C(OC3CC(C)(OC)C(O)C(C)O3)C(C)C(=O)OC(CC)C(C)(O)C(O)C(C)C(=O)C(C)CC2(C)O)OC(C)CC1N(C)C ,2.215056633356373,1441.0756099942073,45.65360710159071,38.24504896921636,38.24504896921636,27.751217298317396,21.491006114310927,21.491006114310927,18.24075788831894,18.24075788831894,12.902057325892896,12.902057325892896,9.169374876927076,9.169374876927076,131.61956281762195,39.60425831565011,0,38.710990079142974,6.4208216229260096,0,27.881009140349406,48.46616039783436,25.918990895895483,0,37.89490363040039,861.5085853200001,0.85,1.4666666666666666,2.033333333333333,0.9069767441860465,-2.32,60,786.4639999999999,1725288024656.1074,52.02682291254879,21.370036890316925,12.228224333400046,355.5405452871168,14.294592685397456,0.4659577511959656,14.294592685397456,0.3111884202841701,0.043069317084462266,0.3111884202841701,-2.043391915,-0.465957751,2.6798000000000073,215.99819999999917,862.064,4,17,0,3,3,0,0,0,17,4,17,0,12,0,3,3,348,63.22092294061369,23.592228532845233,18.684019846418728,0,0,17.90791586385555,19.178148736287287,0,0,0,27.694948798762496,81.82396923196677,31.284337302687717,73.13020564638317,3,77.49916194605049,23.691160810220488,0,4.899909730850478,23.671624184645573,198.94281675690883,27.812023471144833,0,0,0,0,0,0,0,161.08598141433453,57.073052366687676,23.671624184645573,114.6860389341529,0,0,0,0,226.27999999999997,48.77026406003245,0,55.631583239826114,46.80025627526352,-5.055684559,-6.644539833,-0.44269615,-11.12701257,17.890226735378096,5.094269468662148,0,4,2,0,0,0,0,0,0,0,4,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16346044563458165,0
compound241, CN(C)CCCN1c2ccccc2Sc2ccc(C(F)(F)F)cc21.Cl ,2.2533313385574045e-06,734.5013839916722,17.319626477379405,14.007589418842349,15.640582580697801,11.35919191094603,7.764675459413465,8.58117204,6.058516997176813,7.142293953663639,3.940075342860135,5.070343721694056,2.7915886657851234,3.8676954871478615,11.73975000914047,13.171245143024459,0,12.407033161179976,12.232142680596137,34.510298323019306,17.828252017852726,6.066367068,43.26072197005129,4.899909730850478,0,388.09878197999996,1,1.68,2.36,0.3333333333333333,-1.37,25,368.726,232337.9940883914,19.94821341563627,7.890849413183563,4.429474226149349,155.96479568551152,13.106724180451181,0.415986985,13.106724180451181,0.415986985,0,0.33958109598752373,-4.327412722,-0.339581096,5.681600000000005,99.43400000000004,388.886,0,2,0,1,1,2,0,2,3,0,7,0,4,0,0,0,136,9.799819461700956,0,0,0,0,6.176298517443475,0,0,13.171245143024459,12.407033161179976,23.894619086314336,57.39275733650101,16.335723356948126,16.93822404106412,3,13.171245143024459,35.543690659938214,0,4.899909730850478,0,22.388087091405033,32.08476650803001,48.02802097092827,0,0,4.899909730850478,24.546017692391583,0,24.16891811057109,32.08476650803001,6.176298517443475,0,11.984273114623004,52.25553643026682,0,0,0,6.48,39.32017254135354,1.5259119373057863,6.040320530990175,0,1.0270392941127073,0,11.88890188019652,-3.450739678,1.5735798138699923,3.991480346653507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,2,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6647176030098713,0
compound242, CCC(c1ccc(O)cc1)C(CC)c1ccc(O)cc1 ,2.3163196571785463,476.84960987081564,14.535169427003234,12.082143445269272,12.082143445269272,9.651397005390978,7.2313417514155764,7.2313417514155764,5.2125471716769445,5.2125471716769445,4.007836041,4.007836041,2.948087170335632,2.948087170335632,0,10.213054789681411,0,0,23.33483576,12.841643245852019,11.126902983393991,24.26546827384644,24.26546827384644,13.847474399381248,0,270.1619799,0.65,0.95,1.2,0.3333333333333333,-1.96,20,248.19599999999994,36558.81912254988,14.449134241932065,6.465414286422164,3.131273003,120.26661751633269,9.426741668774948,0.5079666423008401,9.426741668774948,0.11509519995935184,0.3067453294193918,0.11509519995935184,0.3067453294193918,-0.507966642,4.785200000000004,82.27760000000005,270.37199999999996,2,2,0,0,0,2,0,2,2,2,2,0,5,0,0,0,106,10.213054789681411,11.49902366656781,0,0,0,0,0,0,0,0,38.112942673227685,60.069826595415236,0,0,2,10.213054789681411,0,0,0,0,38.52492973755605,0,59.65783953108687,0,11.49902366656781,0,0,11.49902366656781,0,10.213054789681411,0,0,49.65183272095004,48.53093654769288,0,0,0,40.46,0,0,0,18.853483337549896,2.5096759259259267,1.4563478016959264,15.032170781893003,2.0915839947089947,4.390071491559587,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8200551330488968,0
compound243, Oc1cc2c(cc1O)C1c3ccc(O)c(O)c3OCC1(O)C2 ,1.9681617222066574,799.7084198980605,15.64589989101247,11.44528117628488,11.44528117628488,10.404502649584101,6.852902985043112,6.852902985043112,5.893422688,5.893422688,4.499416521842779,4.499416521842779,3.5232564253155676,3.5232564253155676,11.518956857145081,25.532636974203527,0,41.775262753858456,16.690354475090988,0,18.19910120538483,6.066367068,0,0,4.736862953800049,302.0790382,0.9545454545454546,1.6818181818181819,2.4545454545454546,0.25,-2.6,22,288.17,128968.53052773217,13.090051020408161,3.9826589264777366,1.5248159105422978,125.02131746657594,10.888759448223734,0.5042530511717221,10.888759448223734,0.2003313072377279,0.057654950869236554,0.2003313072377279,-1.223235072,-0.504253051,1.3204999999999993,75.53500000000001,302.2820000000001,5,6,1,1,2,2,0,2,6,5,6,0,0,0,0,0,114,30.269499928003576,12.207932775496605,22.99804733313562,5.749511833283905,0,0,0,0,0,0,6.066367068,29.32600418877882,17.90217916,0,4,30.269499928003576,0,0,0,0,17.93977848007109,6.606881964512918,40.95582274893743,0,28.747559166419524,4.736862953800049,0,28.747559166419524,0,37.740569749700136,6.4208216229260096,0,22.60826052125238,24.26546827384644,0,0,0,110.38000000000001,5.458695673,0,0,49.81973400625682,0.7000467687074834,-1.540705677,5.7707588498362306,0.2657919973544973,-0.057654951,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46946133619296915,0
